model_name,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model,dataset
ResNet101,Conf,Thresh,0.0,0.11,0.0,40.36759190009773,94.300902855,2.204738896,0.0220869,3,20.0,101,torch_example.ResNet101,d0ac0de0c1811227b11dd697e499f6a9,d0ac0de0c1811227b11dd697e499f6a9,d0ac0de0c1811227b11dd697e499f6a9,cifar
ResNet101,Conf,PGD,0.0,0.09,0.0,41.7864547715403,94.393246304,2.177739186,0.020731097,1,20.0,101,torch_example.ResNet101,d3b17b1f6422ee9674988f3cc46fc2d3,d3b17b1f6422ee9674988f3cc46fc2d3,d3b17b1f6422ee9674988f3cc46fc2d3,cifar
ResNet101,Conf,FGM,0.4595,0.1,1.0,41.19074413681165,94.296215222,2.184956885,0.02064297,1,20.0,101,torch_example.ResNet101,d4153187c63981b12cbd419ad1fc1188,d4153187c63981b12cbd419ad1fc1188,d4153187c63981b12cbd419ad1fc1188,cifar
ResNet101,Conf,Pixel,0.49025,0.11,0.0,42.53131042652356,94.40233318,2.092576013,0.021279499,4,20.0,101,torch_example.ResNet101,d9d9863bf87ef726f8874061fa2f4c88,d9d9863bf87ef726f8874061fa2f4c88,d9d9863bf87ef726f8874061fa2f4c88,cifar
ResNet101,Conf,Thresh,0.47125,0.1,0.8988764044943821,40.80541111089886,94.382737363,2.205589836,0.022816193,9,20.0,101,torch_example.ResNet101,d9fc908f126ba7cb260e46057ef91e5a,d9fc908f126ba7cb260e46057ef91e5a,d9fc908f126ba7cb260e46057ef91e5a,cifar
ResNet101,Conf,HSJ,0.1440833333333333,0.12,0.8988764044943821,39.631090820609096,94.382737363,2.220478876,0.021859417,7,20.0,101,torch_example.ResNet101,da5e10dc1762bbc824f45fb651f136d6,da5e10dc1762bbc824f45fb651f136d6,da5e10dc1762bbc824f45fb651f136d6,cifar
ResNet101,Conf,Pixel,0.0,0.15,0.2247191011235954,24.952374049477918,94.382737363,3.406489492,0.020634492,2,20.0,101,torch_example.ResNet101,dc96cd5d92c3f461f12c86114a18e53f,dc96cd5d92c3f461f12c86114a18e53f,dc96cd5d92c3f461f12c86114a18e53f,cifar
ResNet101,Conf,FGM,0.6093333333333333,0.08,0.0,41.76699200293306,94.505847687,2.20269633,0.021228495,9,20.0,101,torch_example.ResNet101,dedc72ea1ef68054b0c37929eab64b8e,dedc72ea1ef68054b0c37929eab64b8e,dedc72ea1ef68054b0c37929eab64b8e,cifar
ResNet101,Conf,Thresh,0.4808333333333333,0.1,0.449438202247191,41.42067377237221,94.505847687,2.172828006,0.020714175,3,20.0,101,torch_example.ResNet101,df00d82465226da8e4466b599d6368cf,df00d82465226da8e4466b599d6368cf,df00d82465226da8e4466b599d6368cf,cifar
ResNet101,Conf,Thresh,0.2434166666666666,0.07,0.0,41.72858287236927,94.505847687,2.228688194,0.020800069,4,20.0,101,torch_example.ResNet101,dfc9f9aca77847f1549e8cb26d0c1d31,dfc9f9aca77847f1549e8cb26d0c1d31,dfc9f9aca77847f1549e8cb26d0c1d31,cifar
ResNet101,Conf,HSJ,0.4595,0.0,1.0,46.4126340974884,94.505847687,2.154585749,0.020646162,1,20.0,101,torch_example.ResNet101,e002308a68bce8d8500bfb34b6811fb0,e002308a68bce8d8500bfb34b6811fb0,e002308a68bce8d8500bfb34b6811fb0,cifar
ResNet101,Conf,HSJ,0.0,0.11,0.449438202247191,26.3561018172022,94.505847687,3.376827143,0.020668558,8,20.0,101,torch_example.ResNet101,e5be7628f0d86c569b4a880b7c09c671,e5be7628f0d86c569b4a880b7c09c671,e5be7628f0d86c569b4a880b7c09c671,cifar
ResNet101,Conf,HSJ,0.4853333333333333,0.07,0.8988764044943821,41.29380338099915,95.636032931,2.252153892,0.021681806,3,20.0,101,torch_example.ResNet101,e6afae805c4fecebb6c8152aa97cc0e7,e6afae805c4fecebb6c8152aa97cc0e7,e6afae805c4fecebb6c8152aa97cc0e7,cifar
ResNet101,Conf,HSJ,0.5355833333333333,0.0,1.0,45.441634763174136,94.016877696,2.200625055,0.021279408,2,20.0,101,torch_example.ResNet101,e6b8594db52a06483fed49331f2f8742,e6b8594db52a06483fed49331f2f8742,e6b8594db52a06483fed49331f2f8742,cifar
ResNet101,Conf,FGM,0.0,0.12,0.449438202247191,25.79829931249306,94.016877696,3.411077565,0.021126002,0,20.0,101,torch_example.ResNet101,ea5929e4a7571fe6ea1cbf00e1be0cc0,ea5929e4a7571fe6ea1cbf00e1be0cc0,ea5929e4a7571fe6ea1cbf00e1be0cc0,cifar
ResNet101,Conf,PGD,0.6280833333333333,0.06,0.8988764044943821,42.680222883770014,94.188175885,2.202425237,0.021108085,5,20.0,101,torch_example.ResNet101,ec501c77d689465234ffcf4c696e9a2f,ec501c77d689465234ffcf4c696e9a2f,ec501c77d689465234ffcf4c696e9a2f,cifar
ResNet101,Conf,Pixel,0.5396666666666666,0.1,0.0,43.51232725914895,94.453930211,2.068379369,0.020806226,8,20.0,101,torch_example.ResNet101,ec740edc06c8737b1e4301bd6ce4ee81,ec740edc06c8737b1e4301bd6ce4ee81,ec740edc06c8737b1e4301bd6ce4ee81,cifar
ResNet101,Conf,Pixel,0.0,0.07,0.449438202247191,42.11573920848512,94.215457515,2.208200586,0.022907068,9,20.0,101,torch_example.ResNet101,efcefd8e2f174375dd206a418023b94b,efcefd8e2f174375dd206a418023b94b,efcefd8e2f174375dd206a418023b94b,cifar
ResNet101,Conf,Deep,0.1791666666666666,0.09,0.449438202247191,41.36108643385722,94.429229708,2.200135631,0.021094249,8,20.0,101,torch_example.ResNet101,f0a6e31839cb8f350dd4f71be125d1fb,f0a6e31839cb8f350dd4f71be125d1fb,f0a6e31839cb8f350dd4f71be125d1fb,cifar
ResNet101,Conf,Deep,0.0,0.07,0.2247191011235954,41.66557576407614,95.57279814,2.232058439,0.021186597,7,20.0,101,torch_example.ResNet101,f0b5c8c851ff8c2a05a5e5184f51089a,f0b5c8c851ff8c2a05a5e5184f51089a,f0b5c8c851ff8c2a05a5e5184f51089a,cifar
ResNet101,Conf,FGM,0.0965833333333333,0.05,0.449438202247191,43.77213264453659,94.097464475,2.170330625,0.020649283,7,20.0,101,torch_example.ResNet101,f47180f2caa6cba74702edabca17b7e0,f47180f2caa6cba74702edabca17b7e0,f47180f2caa6cba74702edabca17b7e0,cifar
ResNet101,Conf,Thresh,0.0,0.0,0.8988764044943821,45.0046224810308,95.475006779,2.221993975,0.020735047,5,20.0,101,torch_example.ResNet101,f81728031e7d61a83e5a4b6abdaaa96b,f81728031e7d61a83e5a4b6abdaaa96b,f81728031e7d61a83e5a4b6abdaaa96b,cifar
ResNet101,Conf,FGM,0.2675,0.14,0.8988764044943821,39.07370145904509,94.383927116,2.200968856,0.021399373,8,20.0,101,torch_example.ResNet101,f90d9083016beaed6474e58c2800d0b9,f90d9083016beaed6474e58c2800d0b9,f90d9083016beaed6474e58c2800d0b9,cifar
ResNet101,Conf,Deep,0.46075,0.06,0.0,27.678741115449476,94.383927116,3.396108212,0.020651552,1,20.0,101,torch_example.ResNet101,f97a4ae42190d79d10863046f9fd6438,f97a4ae42190d79d10863046f9fd6438,f97a4ae42190d79d10863046f9fd6438,cifar
ResNet101,Conf,HSJ,0.4745833333333333,0.13,0.449438202247191,39.855572439409336,93.759031459,2.182881707,0.021286593,8,20.0,101,torch_example.ResNet101,fabb0b3d53fdde9e253af07187d3d427,fabb0b3d53fdde9e253af07187d3d427,fabb0b3d53fdde9e253af07187d3d427,cifar
ResNet101,Conf,FGM,0.591,0.06,0.8988764044943821,42.60564169593656,94.505803203,2.206280583,0.021467555,3,20.0,101,torch_example.ResNet101,fe487dd5a049ff7d7987c6a5691b7208,fe487dd5a049ff7d7987c6a5691b7208,fe487dd5a049ff7d7987c6a5691b7208,cifar
ResNet101,Control,Deep,0.0976666666666666,0.08,0.6194029850746269,41.9956152012989,94.505803203,2.1907049,0.020841046,1,20.0,101,torch_example.ResNet101,000ff08d84011b3b2c2cfa54df915908,000ff08d84011b3b2c2cfa54df915908,000ff08d84011b3b2c2cfa54df915908,cifar
ResNet101,Control,Thresh,0.0,0.09,0.6194029850746269,42.32219898552117,94.505803203,2.150171829,0.02080207,1,20.0,101,torch_example.ResNet101,0069d33dcf1fc8b783b1cfded0dc0741,0069d33dcf1fc8b783b1cfded0dc0741,0069d33dcf1fc8b783b1cfded0dc0741,cifar
ResNet101,Control,PGD,0.5981666666666666,0.16,0.6194029850746269,32.0822165892487,468.064983998,2.618272954,0.020646161,1,10.0,101,torch_example.ResNet101,0315d9306b1853cb94f3f1d0105f8215,0315d9306b1853cb94f3f1d0105f8215,0315d9306b1853cb94f3f1d0105f8215,cifar
ResNet101,Control,PGD,0.4805,0.08,0.6194029850746269,26.214471926894237,236.860684283,3.509511855,0.020692953,0,100.0,101,torch_example.ResNet101,043418374650af0d6d875ed4fc62fe5f,043418374650af0d6d875ed4fc62fe5f,043418374650af0d6d875ed4fc62fe5f,cifar
ResNet101,Control,PGD,0.0,0.13,0.6194029850746269,40.12301755923125,94.564486093,2.168331429,0.020737804,1,20.0,101,torch_example.ResNet101,06076e1aab2fbc854969d0061ca40142,06076e1aab2fbc854969d0061ca40142,06076e1aab2fbc854969d0061ca40142,cifar
ResNet101,Control,PGD,0.5885833333333333,0.08,0.6194029850746269,40.338813163207526,112.983823019,2.280681874,0.021104488,1,100.0,101,torch_example.ResNet101,091d0b2a038ecccda2af3bd930ffd610,091d0b2a038ecccda2af3bd930ffd610,091d0b2a038ecccda2af3bd930ffd610,cifar
ResNet101,Control,Thresh,0.2669166666666667,0.1,0.6194029850746269,24.68650156335884,112.983823019,3.645717064,0.02055405,8,20.0,101,torch_example.ResNet101,09b9a31d08c6c0206228dec179834fe0,09b9a31d08c6c0206228dec179834fe0,09b9a31d08c6c0206228dec179834fe0,cifar
ResNet101,Control,PGD,0.4665,0.09,0.6194029850746269,40.909898689549046,95.845806023,2.224400522,0.021220033,4,20.0,101,torch_example.ResNet101,0a052687d4a4a30810a17586e750883c,0a052687d4a4a30810a17586e750883c,0a052687d4a4a30810a17586e750883c,cifar
ResNet101,Control,FGM,0.63375,0.13,0.6194029850746269,40.04871039023383,94.174153674,2.172354594,0.02076069,9,20.0,101,torch_example.ResNet101,0a26c111da0367da43cbb363ce4ebfb7,0a26c111da0367da43cbb363ce4ebfb7,0a26c111da0367da43cbb363ce4ebfb7,cifar
ResNet101,Control,FGM,0.5021666666666667,0.12,0.6194029850746269,13.655289508606948,320.976168624,6.444389183,0.020749451,3,1.0,101,torch_example.ResNet101,0a9621b8b1467b5b2ff76e1399c5b10a,0a9621b8b1467b5b2ff76e1399c5b10a,0a9621b8b1467b5b2ff76e1399c5b10a,cifar
ResNet101,Control,Deep,0.0976666666666666,0.06,0.6194029850746269,42.64400112722794,94.308572574,2.204295974,0.021117129,1,20.0,101,torch_example.ResNet101,0e550c646c6c4a74c7fdc05954fb3081,0e550c646c6c4a74c7fdc05954fb3081,0e550c646c6c4a74c7fdc05954fb3081,cifar
ResNet101,Control,Pixel,0.4710833333333333,0.11,0.6194029850746269,41.143544394056136,94.308572574,2.163158311,0.020686874,8,20.0,101,torch_example.ResNet101,1217715047ef296b1dd92f4eeb737a58,1217715047ef296b1dd92f4eeb737a58,1217715047ef296b1dd92f4eeb737a58,cifar
ResNet101,Control,Pixel,0.0,0.1,0.6194029850746269,26.60090818125154,94.308572574,3.383343132,0.02054983,1,20.0,101,torch_example.ResNet101,133792d81fbc736ab1430bfc1e3fcc94,133792d81fbc736ab1430bfc1e3fcc94,133792d81fbc736ab1430bfc1e3fcc94,cifar
ResNet101,Control,PGD,0.0,0.11,0.6194029850746269,41.66772665773929,94.308572574,2.135945662,0.020666405,4,20.0,101,torch_example.ResNet101,137d157488174b5ec6923a58dd5cfb2e,137d157488174b5ec6923a58dd5cfb2e,137d157488174b5ec6923a58dd5cfb2e,cifar
ResNet101,Control,Deep,0.0,0.12,0.6194029850746269,26.03262374269198,94.308572574,3.380373829,0.02109775,9,20.0,101,torch_example.ResNet101,14c9c410749e9a789cc48ca5070ce2d3,14c9c410749e9a789cc48ca5070ce2d3,14c9c410749e9a789cc48ca5070ce2d3,cifar
ResNet101,Control,HSJ,0.0,0.13,0.6194029850746269,39.6932052308529,94.308572574,2.191810903,0.020701351,5,20.0,101,torch_example.ResNet101,14cb832feca9340a13260cf1d43ef5e4,14cb832feca9340a13260cf1d43ef5e4,14cb832feca9340a13260cf1d43ef5e4,cifar
ResNet101,Control,Pixel,0.10025,0.07,0.6194029850746269,43.08454004157905,94.308572574,2.158546892,0.023403802,8,20.0,101,torch_example.ResNet101,1ab9797ae96601cf78d5ab8a04e0e152,1ab9797ae96601cf78d5ab8a04e0e152,1ab9797ae96601cf78d5ab8a04e0e152,cifar
ResNet101,Control,Thresh,0.4741666666666667,0.13,0.6194029850746269,40.42545460232391,94.308572574,2.152109379,0.02238791,6,20.0,101,torch_example.ResNet101,1b3eda07da1f79f3c6dc6eca64bf911a,1b3eda07da1f79f3c6dc6eca64bf911a,1b3eda07da1f79f3c6dc6eca64bf911a,cifar
ResNet101,Control,HSJ,0.0,0.19,0.6194029850746269,23.70919331926706,94.308572574,3.416396286,0.020770829,4,20.0,101,torch_example.ResNet101,1b628f8a7fe8cc314451dd7fc9a64bbe,1b628f8a7fe8cc314451dd7fc9a64bbe,1b628f8a7fe8cc314451dd7fc9a64bbe,cifar
ResNet101,Control,HSJ,0.1705,0.11,0.6194029850746269,39.7236562172,94.308572574,2.240478558,0.021399667,6,20.0,101,torch_example.ResNet101,1feac96c0c229487fc106bd02858e94f,1feac96c0c229487fc106bd02858e94f,1feac96c0c229487fc106bd02858e94f,cifar
ResNet101,Control,Deep,0.47225,0.1,0.6194029850746269,7.7765336587370495,499.586043113,11.573279812,0.117595299,2,50.0,101,torch_example.ResNet101,21e990429059586f680830ce0f231e3a,21e990429059586f680830ce0f231e3a,21e990429059586f680830ce0f231e3a,cifar
ResNet101,Control,FGM,0.1705,0.1,0.6194029850746269,41.425148271307165,94.258861442,2.17259331,0.020743464,6,20.0,101,torch_example.ResNet101,24d266ad21b36a24833d2e0ad3d6bd65,24d266ad21b36a24833d2e0ad3d6bd65,24d266ad21b36a24833d2e0ad3d6bd65,cifar
ResNet101,Control,Pixel,0.0,0.08,0.6194029850746269,25.28680901406896,435.525652294,3.638260563,0.020135378,1,100.0,101,torch_example.ResNet101,2670d79dd3d5eedb1a29769e08604fed,2670d79dd3d5eedb1a29769e08604fed,2670d79dd3d5eedb1a29769e08604fed,cifar
ResNet101,Control,PGD,0.3873333333333333,0.09,0.6194029850746269,26.69517885433649,435.525652294,3.408855228,0.020622862,5,20.0,101,torch_example.ResNet101,27f4b356de0648c50454a85b4471a5aa,27f4b356de0648c50454a85b4471a5aa,27f4b356de0648c50454a85b4471a5aa,cifar
ResNet101,Control,HSJ,0.2669166666666667,0.1,0.6194029850746269,40.69429708637551,94.595170999,2.211612104,0.021197746,8,20.0,101,torch_example.ResNet101,28936b4a3c1b2fb5e02bd9e41e708acb,28936b4a3c1b2fb5e02bd9e41e708acb,28936b4a3c1b2fb5e02bd9e41e708acb,cifar
ResNet101,Control,Pixel,0.4710833333333333,0.08,0.6194029850746269,44.4001700105675,94.595170999,2.072064138,0.020606402,8,20.0,101,torch_example.ResNet101,28b6ee59a7604d0edb5eeb9806b1ddf4,28b6ee59a7604d0edb5eeb9806b1ddf4,28b6ee59a7604d0edb5eeb9806b1ddf4,cifar
ResNet101,Control,PGD,0.3766666666666666,0.12,0.6194029850746269,9.820753651094565,431.786047135,8.960615766,0.064838783,7,1.0,101,torch_example.ResNet101,2bc3d2bd91590265c5f23ccf80c4e68e,2bc3d2bd91590265c5f23ccf80c4e68e,2bc3d2bd91590265c5f23ccf80c4e68e,cifar
ResNet101,Control,Pixel,0.55675,0.06,0.6194029850746269,10.70293282309474,422.866346529,8.782639446,0.068561028,9,100.0,101,torch_example.ResNet101,2c6d7521438afb4c4218c35cf97a85fe,2c6d7521438afb4c4218c35cf97a85fe,2c6d7521438afb4c4218c35cf97a85fe,cifar
ResNet101,Control,HSJ,0.0,0.12,0.6194029850746269,40.7065670311947,94.154660078,2.161813349,0.020618641,2,20.0,101,torch_example.ResNet101,2db106e59734e21163238486507366ed,2db106e59734e21163238486507366ed,2db106e59734e21163238486507366ed,cifar
ResNet101,Control,Deep,0.3001666666666667,0.09,0.6194029850746269,8.416821108404774,535.083943482,10.811682799,0.084708812,0,50.0,101,torch_example.ResNet101,2dbfb73892b2d0bc0220345db0cb2eba,2dbfb73892b2d0bc0220345db0cb2eba,2dbfb73892b2d0bc0220345db0cb2eba,cifar
ResNet101,Control,FGM,0.1035,0.12,0.6194029850746269,40.33223380605837,94.271049001,2.181877662,0.020702038,3,20.0,101,torch_example.ResNet101,322edaa5a06b4da3aa09506c380b44ac,322edaa5a06b4da3aa09506c380b44ac,322edaa5a06b4da3aa09506c380b44ac,cifar
ResNet101,Control,FGM,0.4859166666666666,0.06,0.6194029850746269,13.452561233040134,319.130278835,6.987516977,0.050201594,3,50.0,101,torch_example.ResNet101,364d2926212408522147a14d6781ea39,364d2926212408522147a14d6781ea39,364d2926212408522147a14d6781ea39,cifar
ResNet101,Control,HSJ,0.0,0.1,0.6194029850746269,40.906516383106855,94.336738565,2.200138461,0.021134598,0,20.0,101,torch_example.ResNet101,39b5f7ca21820b45f68081557718403c,39b5f7ca21820b45f68081557718403c,39b5f7ca21820b45f68081557718403c,cifar
ResNet101,Control,HSJ,0.4679166666666666,0.07,0.6194029850746269,11.10782714903305,427.426733373,8.37247454,0.020668475,4,30.0,101,torch_example.ResNet101,3b7ff6f4913db729d8f058f11894f420,3b7ff6f4913db729d8f058f11894f420,3b7ff6f4913db729d8f058f11894f420,cifar
ResNet101,Control,Pixel,0.0,0.1,0.6194029850746269,39.78147063973579,95.681388382,2.262359801,0.020650087,0,20.0,101,torch_example.ResNet101,3cc11b03e14afc0ddeac12d7e0799529,3cc11b03e14afc0ddeac12d7e0799529,3cc11b03e14afc0ddeac12d7e0799529,cifar
ResNet101,Control,Pixel,0.0,0.14,0.6194029850746269,25.4164287984471,95.681388382,3.383638224,0.020675084,1,20.0,101,torch_example.ResNet101,3e6dd23895687ce6a4c519d9e564a1b1,3e6dd23895687ce6a4c519d9e564a1b1,3e6dd23895687ce6a4c519d9e564a1b1,cifar
ResNet101,Control,FGM,0.4398333333333333,0.09,0.6194029850746269,41.93766035823589,94.435866284,2.169887381,0.020685733,7,20.0,101,torch_example.ResNet101,4087c64b45daae55fa7f7225b8267cbb,4087c64b45daae55fa7f7225b8267cbb,4087c64b45daae55fa7f7225b8267cbb,cifar
ResNet101,Control,Pixel,0.6050833333333333,0.12,0.6194029850746269,10.089816805459977,607.985126527,8.721664793,0.02149027,0,1.0,101,torch_example.ResNet101,42446912055e12911c05434c0c6dab98,42446912055e12911c05434c0c6dab98,42446912055e12911c05434c0c6dab98,cifar
ResNet101,Control,Deep,0.49975,0.13,0.6194029850746269,38.49150578343236,95.8400479,2.260238934,0.021154709,9,20.0,101,torch_example.ResNet101,4269769a5aa758303bce869e3fd6f4ee,4269769a5aa758303bce869e3fd6f4ee,4269769a5aa758303bce869e3fd6f4ee,cifar
ResNet101,Control,Deep,0.1495,0.1,0.6194029850746269,8.280310973835356,549.810526272,10.869157002,0.085730521,6,30.0,101,torch_example.ResNet101,43cc4400d5ccfd9f45a2086e4db1f633,43cc4400d5ccfd9f45a2086e4db1f633,43cc4400d5ccfd9f45a2086e4db1f633,cifar
ResNet101,Control,HSJ,0.4945,0.06,0.6194029850746269,18.73254924909806,322.358362613,5.018003623,0.028571845,2,30.0,101,torch_example.ResNet101,48583e2e4e5409b6b5e90fb38241c0b1,48583e2e4e5409b6b5e90fb38241c0b1,48583e2e4e5409b6b5e90fb38241c0b1,cifar
ResNet101,Control,Pixel,0.10325,0.13,0.6194029850746269,21.3959198899073,214.292550354,4.066195819,0.021102132,0,50.0,101,torch_example.ResNet101,48bcd67239b75b4e9fe71cb88df1e092,48bcd67239b75b4e9fe71cb88df1e092,48bcd67239b75b4e9fe71cb88df1e092,cifar
ResNet101,Control,FGM,0.4396666666666666,0.08,0.6194029850746269,13.6378862039394,326.532235245,6.745913452,0.048679567,2,100.0,101,torch_example.ResNet101,4939c485c8aadc2c2abf92ea2d64df7d,4939c485c8aadc2c2abf92ea2d64df7d,4939c485c8aadc2c2abf92ea2d64df7d,cifar
ResNet101,Control,HSJ,0.55425,0.11,0.6194029850746269,40.716184696226335,326.532235245,2.18586296,0.020619873,0,20.0,101,torch_example.ResNet101,49e75de77938d1640c06ce565c882cb2,49e75de77938d1640c06ce565c882cb2,49e75de77938d1640c06ce565c882cb2,cifar
ResNet101,Control,FGM,0.2689166666666667,0.07,0.6194029850746269,41.790699534371214,95.653464947,2.225375527,0.021730983,9,20.0,101,torch_example.ResNet101,4cb9e22727c6180d0fa996baf99db597,4cb9e22727c6180d0fa996baf99db597,4cb9e22727c6180d0fa996baf99db597,cifar
ResNet101,Control,FGM,0.0,0.11,0.6194029850746269,39.27126370405109,242.869704065,2.266288161,0.022567288,1,10.0,101,torch_example.ResNet101,4d47f6ffc01704eacd6ccee6bb3802f5,4d47f6ffc01704eacd6ccee6bb3802f5,4d47f6ffc01704eacd6ccee6bb3802f5,cifar
ResNet101,Control,PGD,0.1705,0.12,0.6194029850746269,40.48158579973391,242.869704065,2.173827884,0.020662863,6,20.0,101,torch_example.ResNet101,4eb98b125066a1e9a44c701009341de4,4eb98b125066a1e9a44c701009341de4,4eb98b125066a1e9a44c701009341de4,cifar
ResNet101,Control,HSJ,0.4944166666666666,0.11,0.6194029850746269,40.06709904720951,242.869704065,2.221273866,0.021162295,1,20.0,101,torch_example.ResNet101,512aed8fd664fbaebbb844e67badfdb6,512aed8fd664fbaebbb844e67badfdb6,512aed8fd664fbaebbb844e67badfdb6,cifar
ResNet101,Control,FGM,0.0,0.08,0.6194029850746269,41.82333089756527,242.869704065,2.199729147,0.021124151,3,20.0,101,torch_example.ResNet101,5173d05f23446866498e65793cf340af,5173d05f23446866498e65793cf340af,5173d05f23446866498e65793cf340af,cifar
ResNet101,Control,Pixel,0.4715833333333333,0.12,0.6194029850746269,7.567132967227322,580.419869673,11.629239288,0.021531317,8,100.0,101,torch_example.ResNet101,5255809553d366136d253d4d6224b08c,5255809553d366136d253d4d6224b08c,5255809553d366136d253d4d6224b08c,cifar
ResNet101,Control,Thresh,0.1035,0.15,0.6194029850746269,38.78717471257422,580.419869673,2.191446029,0.020785016,3,20.0,101,torch_example.ResNet101,56e1299c636fb33b2fbf4a9c088089ea,56e1299c636fb33b2fbf4a9c088089ea,56e1299c636fb33b2fbf4a9c088089ea,cifar
ResNet101,Control,Thresh,0.0934166666666666,0.1,0.6194029850746269,36.28741556359391,115.283397798,2.480198675,0.02069428,2,100.0,101,torch_example.ResNet101,56ef5677f8b287cee6cdeee632cd1ec0,56ef5677f8b287cee6cdeee632cd1ec0,56ef5677f8b287cee6cdeee632cd1ec0,cifar
ResNet101,Control,Thresh,0.5899166666666666,0.07,0.6194029850746269,8.751762622519227,536.546304553,10.626430813,0.025566921,9,30.0,101,torch_example.ResNet101,590748ae6c95ea8984a9e2be02311f97,590748ae6c95ea8984a9e2be02311f97,590748ae6c95ea8984a9e2be02311f97,cifar
ResNet101,Control,HSJ,0.61325,0.08,0.6194029850746269,26.507606865036028,536.546304553,3.470701843,0.021170732,8,20.0,101,torch_example.ResNet101,59a099801fc554388de5c1dc8c2fc5b0,59a099801fc554388de5c1dc8c2fc5b0,59a099801fc554388de5c1dc8c2fc5b0,cifar
ResNet101,Control,FGM,0.0,0.11,0.6194029850746269,39.88194978711956,95.725542753,2.23158598,0.02101934,8,20.0,101,torch_example.ResNet101,59b161a8dfd1bbbe563e3c59395fad18,59b161a8dfd1bbbe563e3c59395fad18,59b161a8dfd1bbbe563e3c59395fad18,cifar
ResNet101,Control,Pixel,0.2368333333333333,0.16,0.6194029850746269,24.729047535510546,95.725542753,3.396815016,0.020733976,1,20.0,101,torch_example.ResNet101,5a3806b6524c82d009c34c951f007eb5,5a3806b6524c82d009c34c951f007eb5,5a3806b6524c82d009c34c951f007eb5,cifar
ResNet101,Control,HSJ,0.2678333333333333,0.1,0.6194029850746269,17.620285759795724,322.085810621,5.107749172,0.041396659,6,10.0,101,torch_example.ResNet101,5ebb0b6f1574233d715312613a34a066,5ebb0b6f1574233d715312613a34a066,5ebb0b6f1574233d715312613a34a066,cifar
ResNet101,Control,HSJ,0.6155833333333334,0.07,0.6194029850746269,40.94269576126592,95.527159753,2.271467432,0.020985381,1,20.0,101,torch_example.ResNet101,5f912c36928e6767ccfad9b8002c2e23,5f912c36928e6767ccfad9b8002c2e23,5f912c36928e6767ccfad9b8002c2e23,cifar
ResNet101,Control,HSJ,0.5978333333333333,0.11,0.6194029850746269,23.288689909996663,215.03971945,3.821597537,0.021178471,2,1.0,101,torch_example.ResNet101,60253357821d9eeeb6b654299b2584d8,60253357821d9eeeb6b654299b2584d8,60253357821d9eeeb6b654299b2584d8,cifar
ResNet101,Control,PGD,0.6053333333333333,0.06,0.6194029850746269,43.26147121412333,94.594523098,2.172834103,0.020714832,0,20.0,101,torch_example.ResNet101,6530a4faf35392bad2070ac27d503588,6530a4faf35392bad2070ac27d503588,6530a4faf35392bad2070ac27d503588,cifar
ResNet101,Control,PGD,0.3281666666666666,0.09,0.6194029850746269,10.93151719246552,425.065015003,8.324553527,0.043484575,9,50.0,101,torch_example.ResNet101,65748efba779f998ce0ccb6ff5ef2d44,65748efba779f998ce0ccb6ff5ef2d44,65748efba779f998ce0ccb6ff5ef2d44,cifar
ResNet101,Control,Deep,0.0,0.13,0.6194029850746269,25.6451739311968,425.065015003,3.392451158,0.021025344,4,20.0,101,torch_example.ResNet101,6829dd5e04f02fccc1e4520d1479b5f4,6829dd5e04f02fccc1e4520d1479b5f4,6829dd5e04f02fccc1e4520d1479b5f4,cifar
ResNet101,Control,PGD,0.0935,0.04,0.6194029850746269,10.80702341278435,432.859804619,8.883112059,0.060040542,7,1.0,101,torch_example.ResNet101,697a8049a66355e15816d366f5fede85,697a8049a66355e15816d366f5fede85,697a8049a66355e15816d366f5fede85,cifar
ResNet101,Control,Pixel,0.595,0.1,0.6194029850746269,40.98660938644097,94.557838726,2.195839113,0.021086256,4,20.0,101,torch_example.ResNet101,6b47c6293a8df0346b3e648f9ba788fe,6b47c6293a8df0346b3e648f9ba788fe,6b47c6293a8df0346b3e648f9ba788fe,cifar
ResNet101,Control,Pixel,0.0,0.11,0.6194029850746269,2.996855090738453,94.557838726,29.697798961,0.166459214,1,100.0,101,torch_example.ResNet101,6bafbe0f73ff0eab8ed99fe62b6cd779,6bafbe0f73ff0eab8ed99fe62b6cd779,6bafbe0f73ff0eab8ed99fe62b6cd779,cifar
