model_name,dataset,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,model_layers,model.init.name,data,attack,model
ResNet18,mnist,Control,Thresh,0.9906428571428572,0.12,0.0,34.11646096767471,,2.579400017,0.008087888,9,18,torch_example.ResNet18,4b81e5d8aee33c32ae3f0c44edb10dce,4b81e5d8aee33c32ae3f0c44edb10dce,4b81e5d8aee33c32ae3f0c44edb10dce
ResNet18,mnist,Control,PGD,0.9895,0.11,0.0,84.65168383541523,,1.051367155,0.005649995,0,18,torch_example.ResNet18,4b891cec18bd6dbac3217ffa142f390b,4b891cec18bd6dbac3217ffa142f390b,4b891cec18bd6dbac3217ffa142f390b
ResNet18,mnist,Gauss-out,Deep,0.9835833333333334,0.15,1.0,62.13650455517744,,1.367955932,0.024849957,0,18,torch_example.ResNet18,4b89e7ccf5aff22e4a0b8709a1436839,4b89e7ccf5aff22e4a0b8709a1436839,4b89e7ccf5aff22e4a0b8709a1436839
ResNet152,mnist,Control,Deep,0.9715,0.14,1.0,24.90810755422444,169.42886735,3.452691049,0.029073083,2,152,torch_example.ResNet152,4b8ac03e61f4ffedc3da954799778fa4,4b8ac03e61f4ffedc3da954799778fa4,4b8ac03e61f4ffedc3da954799778fa4
ResNet18,mnist,Gauss-in,FGM,0.9880833333333332,0.11,0.0909090909090909,33.733547752202554,,2.638323151,0.024671375,0,18,torch_example.ResNet18,4b8b29e71a47f248c80f45d1607a8a52,4b8b29e71a47f248c80f45d1607a8a52,4b8b29e71a47f248c80f45d1607a8a52
ResNet101,mnist,Gauss-out,Deep,0.0989285714285714,0.08,,28.266258512708657,142.097871358,3.254763978,0.047281773,2,101,torch_example.ResNet101,4b8c2f33c080d5b64d7b8e34eb7a030b,4b8c2f33c080d5b64d7b8e34eb7a030b,4b8c2f33c080d5b64d7b8e34eb7a030b
ResNet152,mnist,Conf,FGM,0.1030714285714285,0.1,,23.46712184511368,180.858350301,3.835152883,0.036131616,1,152,torch_example.ResNet152,4b8c4ac90f767e808da57429489c6e55,4b8c4ac90f767e808da57429489c6e55,4b8c4ac90f767e808da57429489c6e55
ResNet18,mnist,Conf,FGM,0.9710833333333332,0.04,0.449438202247191,65.38129269998592,,1.46830991,0.009100306,0,18,torch_example.ResNet18,4b8fca509114ac6d20ce4116ebc3ce34,4b8fca509114ac6d20ce4116ebc3ce34,4b8fca509114ac6d20ce4116ebc3ce34
ResNet18,mnist,Gauss-in,FGM,0.9881666666666666,0.1,0.0909090909090909,40.41330609108891,,2.226989294,0.015585073,0,18,torch_example.ResNet18,4b926aaef72efac78f71c8c78c471f12,4b926aaef72efac78f71c8c78c471f12,4b926aaef72efac78f71c8c78c471f12
ResNet101,mnist,FSQ,PGD,0.9555714285714284,0.08,,12.235055443319975,382.455700071,7.51937745,0.024599541,1,101,torch_example.ResNet101,4b9306d31f3ba7d975d479ed31e72008,4b9306d31f3ba7d975d479ed31e72008,4b9306d31f3ba7d975d479ed31e72008
ResNet34,mnist,Control,PGD,0.9047142857142856,0.1,0.1194029850746268,19.12926887640401,281.865136983,4.704832191,0.008993858,8,34,torch_example.ResNet34,4b9394a0a1f8a813fbdc7a82be66e239,4b9394a0a1f8a813fbdc7a82be66e239,4b9394a0a1f8a813fbdc7a82be66e239
ResNet18,mnist,Gauss-out,PGD,0.9905833333333334,0.13,0.0,92.46304395610213,,0.94091646,0.023895709,0,18,torch_example.ResNet18,4b97d87f08dbd0c152cba0e04d8cb20c,4b97d87f08dbd0c152cba0e04d8cb20c,4b97d87f08dbd0c152cba0e04d8cb20c
ResNet101,mnist,Gauss-in,HSJ,0.1456428571428571,0.12,,28.932627266494976,144.189603712,3.041548878,0.025097177,0,101,torch_example.ResNet101,4b9aee56435c094198a6cb091fbdefc9,4b9aee56435c094198a6cb091fbdefc9,4b9aee56435c094198a6cb091fbdefc9
ResNet18,mnist,Gauss-in,Deep,0.9613333333333334,0.13,0.494949494949495,43.41295173539044,,2.004010244,0.01505301,0,18,torch_example.ResNet18,4b9af05c316346983a886fca18d07c44,4b9af05c316346983a886fca18d07c44,4b9af05c316346983a886fca18d07c44
ResNet18,mnist,Gauss-out,FGM,0.9893333333333332,0.11,0.2929292929292929,108.16536894272748,184.262849093,0.822814186,0.008393197,0,18,torch_example.ResNet18,4ba219fa4003bbe0cea0d7f03f7dda0a,4ba219fa4003bbe0cea0d7f03f7dda0a,4ba219fa4003bbe0cea0d7f03f7dda0a
ResNet152,mnist,Control,Pixel,,,1.0,,,,,6,152,torch_example.ResNet152,4ba8029682e2986d0f7cccaa886bc9fd,4ba8029682e2986d0f7cccaa886bc9fd,4ba8029682e2986d0f7cccaa886bc9fd
ResNet34,mnist,FSQ,FGM,0.0,0.13,,90.57749814072508,69.637849397,0.960503456,0.00860443,5,34,torch_example.ResNet34,4ba9bc7ed1eca0805f7e8202a2b05e53,4ba9bc7ed1eca0805f7e8202a2b05e53,4ba9bc7ed1eca0805f7e8202a2b05e53
ResNet18,mnist,FSQ,PGD,0.9903333333333332,0.06,0.2,66.31756718328128,,1.417422321,0.008026668,0,18,torch_example.ResNet18,4bb139be3e0dfca84cac62b90b7afe11,4bb139be3e0dfca84cac62b90b7afe11,4bb139be3e0dfca84cac62b90b7afe11
ResNet18,mnist,Conf,FGM,0.9905833333333334,0.12,0.449438202247191,118.7570182783124,77.887417542,0.741008837,0.007005493,0,18,torch_example.ResNet18,4bb1cb2a4f446de2af3cf588310a5293,4bb1cb2a4f446de2af3cf588310a5293,4bb1cb2a4f446de2af3cf588310a5293
ResNet34,mnist,Control,FGM,0.9685,0.08,0.1194029850746268,111.6387697338165,44.552905956,0.824086473,0.00805343,3,34,torch_example.ResNet34,4bb4b847e546655bf9d3cf9b65cac77e,4bb4b847e546655bf9d3cf9b65cac77e,4bb4b847e546655bf9d3cf9b65cac77e
ResNet18,mnist,Gauss-in,Deep,0.0,0.08,,52.3796379828007,118.568701249,1.75640771,0.024018528,1,18,torch_example.ResNet18,4bb63920733a84cbf5a44e6d73654fc8,4bb63920733a84cbf5a44e6d73654fc8,4bb63920733a84cbf5a44e6d73654fc8
ResNet18,mnist,Gauss-out,FGM,0.4000833333333333,0.16,0.2929292929292929,70.53073253619327,,1.190970191,0.007896695,0,18,torch_example.ResNet18,4bbb8a8ba7cf736486c5b34d7d9b5064,4bbb8a8ba7cf736486c5b34d7d9b5064,4bbb8a8ba7cf736486c5b34d7d9b5064
ResNet18,mnist,Gauss-in,FGM,0.98,0.06,0.0909090909090909,60.58417881938566,,1.55156019,0.017116622,0,18,torch_example.ResNet18,4bbdd03bfe39b6bebf0c76e497b1cc26,4bbdd03bfe39b6bebf0c76e497b1cc26,4bbdd03bfe39b6bebf0c76e497b1cc26
ResNet18,mnist,Gauss-out,Deep,0.9893333333333332,0.08,0.0909090909090909,84.56031499305581,,1.08798081,0.019275641,0,18,torch_example.ResNet18,4bc1cb8f99f307c5f600ff558515a40c,4bc1cb8f99f307c5f600ff558515a40c,4bc1cb8f99f307c5f600ff558515a40c
ResNet34,mnist,Control,Deep,0.9638571428571427,0.08,0.1194029850746268,26.379793515612835,219.799437563,3.487517821,0.008298419,9,34,torch_example.ResNet34,4bc53a69e258078f0e3889baf215fe48,4bc53a69e258078f0e3889baf215fe48,4bc53a69e258078f0e3889baf215fe48
ResNet152,mnist,Gauss-in,HSJ,0.0993571428571428,0.07,,27.82010432151434,155.946458464,3.342906228,0.028931865,0,152,torch_example.ResNet152,4bc6f680f18ef022b91560e1fd44d269,4bc6f680f18ef022b91560e1fd44d269,4bc6f680f18ef022b91560e1fd44d269
ResNet18,mnist,Conf,PGD,0.9854166666666668,0.0,0.449438202247191,181.3996821971896,,0.551268882,0.008035558,0,18,torch_example.ResNet18,4bc78cff50c99ad1dea82319f3bc7765,4bc78cff50c99ad1dea82319f3bc7765,4bc78cff50c99ad1dea82319f3bc7765
ResNet101,mnist,Gauss-out,FGM,0.0,0.15,,16.120893479689126,175.56534266,5.272660607,0.047291162,6,101,torch_example.ResNet101,4bca6f9b482dd1c26f2d82aff11bc76e,4bca6f9b482dd1c26f2d82aff11bc76e,4bca6f9b482dd1c26f2d82aff11bc76e
ResNet18,mnist,FSQ,PGD,0.0,0.09,,53.394005696955,117.158141307,1.704311164,0.005449364,4,18,torch_example.ResNet18,4bcc87a640b863939f26b47d9e4ec006,4bcc87a640b863939f26b47d9e4ec006,4bcc87a640b863939f26b47d9e4ec006
ResNet101,mnist,Conf,HSJ,0.9775714285714284,0.1,,35.19308839276973,,2.557320318,0.019978219,0,101,torch_example.ResNet101,4bd695163dd4c6dce5bc60d171064d95,4bd695163dd4c6dce5bc60d171064d95,4bd695163dd4c6dce5bc60d171064d95
ResNet34,mnist,Control,Thresh,0.9149285714285714,0.07,0.1194029850746268,19.50915058929891,,4.766993805,0.024977257,3,34,torch_example.ResNet34,4bda64d19aa31070c05c14ceb7e25258,4bda64d19aa31070c05c14ceb7e25258,4bda64d19aa31070c05c14ceb7e25258
ResNet152,mnist,Conf,FGM,0.9425714285714286,0.1,,6.348995554043838,710.78527495,14.175470629,0.028903609,7,152,torch_example.ResNet152,4be3f08d7a9e102d959c11dea4bff104,4be3f08d7a9e102d959c11dea4bff104,4be3f08d7a9e102d959c11dea4bff104
ResNet18,mnist,Gauss-in,Deep,0.2534166666666667,0.19,1.0,65.8984439227148,,1.229164077,0.027484036,0,18,torch_example.ResNet18,4be5ee501079614c16fa72032d6392f5,4be5ee501079614c16fa72032d6392f5,4be5ee501079614c16fa72032d6392f5
ResNet50,mnist,Control,FGM,0.982,0.11,0.2388059701492537,72.11991484232799,66.703103964,1.234055811,0.011113118,0,50,torch_example.ResNet50,4be865d5c3dde4ec230560bfe74bab6e,4be865d5c3dde4ec230560bfe74bab6e,4be865d5c3dde4ec230560bfe74bab6e
ResNet18,mnist,Control,FGM,,,0.0,,,,,1,18,torch_example.ResNet18,4be886ea58a7474cf5625e7661c6d2c4,4be886ea58a7474cf5625e7661c6d2c4,4be886ea58a7474cf5625e7661c6d2c4
ResNet18,mnist,Conf,PGD,0.97225,0.12,0.0,83.81041922407891,,1.049988782,0.009981851,0,18,torch_example.ResNet18,4bf04c8805c793bd5338e827ae7311fb,4bf04c8805c793bd5338e827ae7311fb,4bf04c8805c793bd5338e827ae7311fb
ResNet18,mnist,FSQ,Deep,0.9903333333333332,0.18,0.2,108.43480681288538,,0.756214747,0.010314381,0,18,torch_example.ResNet18,4bf117d69196535286739aa4006aa155,4bf117d69196535286739aa4006aa155,4bf117d69196535286739aa4006aa155
ResNet50,mnist,Gauss-in,Thresh,0.955,0.11,,71.58771269496705,,1.243230111,0.010810884,8,50,torch_example.ResNet50,4bf2f35345c404280e5d69c88a790f52,4bf2f35345c404280e5d69c88a790f52,4bf2f35345c404280e5d69c88a790f52
ResNet18,mnist,Control,PGD,0.9915,0.09,0.0,65.0472087086547,,1.398983935,0.015911281,0,18,torch_example.ResNet18,4bf374e49abe35a107ad4609d04614fb,4bf374e49abe35a107ad4609d04614fb,4bf374e49abe35a107ad4609d04614fb
ResNet18,mnist,Gauss-in,PGD,0.9726666666666668,0.13,0.2929292929292929,41.394227603793865,,2.101742321,0.011451343,0,18,torch_example.ResNet18,4bf741e7b90814d0c9a0208cecee69e5,4bf741e7b90814d0c9a0208cecee69e5,4bf741e7b90814d0c9a0208cecee69e5
ResNet152,mnist,Conf,Deep,0.4385714285714285,0.12,,11.921516601272517,313.779053749,7.381611161,0.041733737,8,152,torch_example.ResNet152,4bf9301d102ad2a813b9ede20fa5872d,4bf9301d102ad2a813b9ede20fa5872d,4bf9301d102ad2a813b9ede20fa5872d
ResNet18,mnist,FSQ,PGD,0.1125833333333333,0.1,0.0,99.2594853078277,,0.906714353,0.015866007,0,18,torch_example.ResNet18,4bff65f453274366ce1e0380418f0bdd,4bff65f453274366ce1e0380418f0bdd,4bff65f453274366ce1e0380418f0bdd
ResNet18,mnist,FSQ,HSJ,0.9880833333333332,0.1,0.2,58.345736821221685,,1.542529153,0.014421674,0,18,torch_example.ResNet18,4bff85847a39cf095aa561e2492d7685,4bff85847a39cf095aa561e2492d7685,4bff85847a39cf095aa561e2492d7685
ResNet34,mnist,Control,Deep,0.0,0.14,0.1194029850746268,103.43436775514792,,0.831445117,0.008309459,2,34,torch_example.ResNet34,4c01d955ea55445e6974d669af982b67,4c01d955ea55445e6974d669af982b67,4c01d955ea55445e6974d669af982b67
ResNet18,mnist,Gauss-out,FGM,0.972,0.07,0.0,100.39325549473608,,0.92635705,0.010206243,0,18,torch_example.ResNet18,4c03ad9ac995c027b472a9956abf2351,4c03ad9ac995c027b472a9956abf2351,4c03ad9ac995c027b472a9956abf2351
ResNet18,mnist,Conf,Deep,0.9906666666666668,0.12,0.0,80.48505209296219,,1.093370728,0.005872203,0,18,torch_example.ResNet18,4c0434445452df4536ddde37388f1d4a,4c0434445452df4536ddde37388f1d4a,4c0434445452df4536ddde37388f1d4a
ResNet18,mnist,Gauss-in,FGM,0.6313333333333333,0.09,1.0,40.58025420082165,,2.242469935,0.026141936,0,18,torch_example.ResNet18,4c0501658faa0fdaca9f7b4948f4735e,4c0501658faa0fdaca9f7b4948f4735e,4c0501658faa0fdaca9f7b4948f4735e
ResNet18,mnist,Gauss-in,Pixel,,,,,120.396686098,1.528871949,,7,18,torch_example.ResNet18,4c05cf5406d2a42b6672bad9c930e819,4c05cf5406d2a42b6672bad9c930e819,4c05cf5406d2a42b6672bad9c930e819
ResNet101,mnist,Gauss-in,HSJ,,,,,,,,7,101,torch_example.ResNet101,4c0652dc83a26574fd8e772922f4f066,4c0652dc83a26574fd8e772922f4f066,4c0652dc83a26574fd8e772922f4f066
ResNet101,mnist,Gauss-out,HSJ,0.0,0.12,,33.27572565342008,,2.644570427,0.021186437,7,101,torch_example.ResNet101,4c06f434dca02956e78476f5749aed5c,4c06f434dca02956e78476f5749aed5c,4c06f434dca02956e78476f5749aed5c
ResNet152,mnist,Conf,HSJ,,,,,,,,3,152,torch_example.ResNet152,4c08230d8b81d58c69af8ff5ae7e1d0f,4c08230d8b81d58c69af8ff5ae7e1d0f,4c08230d8b81d58c69af8ff5ae7e1d0f
ResNet18,mnist,FSQ,Deep,0.1041666666666666,0.07,0.0,109.06649623490316,,0.852690819,0.006642756,0,18,torch_example.ResNet18,4c0a9495175fce0c85f54df25e762bd1,4c0a9495175fce0c85f54df25e762bd1,4c0a9495175fce0c85f54df25e762bd1
ResNet50,mnist,Control,Deep,0.1738571428571428,0.12,0.2388059701492537,15.355370373030548,401.07459631,5.730894004,0.024039471,2,50,torch_example.ResNet50,4c0c6e448df61fe5010f54185e83596d,4c0c6e448df61fe5010f54185e83596d,4c0c6e448df61fe5010f54185e83596d
ResNet18,mnist,Gauss-out,FGM,0.9,0.15,0.0,63.89227559082783,,1.330364261,0.007822537,0,18,torch_example.ResNet18,4c0f75de674d970ef36a11dc223f2690,4c0f75de674d970ef36a11dc223f2690,4c0f75de674d970ef36a11dc223f2690
ResNet18,mnist,Conf,FGM,0.9703333333333334,0.0,1.0,91.81174509204205,152.482743914,1.089185266,0.008184,0,18,torch_example.ResNet18,4c0fd24fb0612325d557e37cb0847407,4c0fd24fb0612325d557e37cb0847407,4c0fd24fb0612325d557e37cb0847407
ResNet18,mnist,Gauss-in,PGD,0.96625,0.05,0.0909090909090909,61.143943112983166,,1.553710722,0.011550491,0,18,torch_example.ResNet18,4c12144370abafe820f88af105d04cf8,4c12144370abafe820f88af105d04cf8,4c12144370abafe820f88af105d04cf8
ResNet18,mnist,FSQ,FGM,0.97075,0.07,1.0,44.18902251798179,,2.104595094,0.051802511,0,18,torch_example.ResNet18,4c122c78ff54ae6ea55f7bed1f1394b7,4c122c78ff54ae6ea55f7bed1f1394b7,4c122c78ff54ae6ea55f7bed1f1394b7
ResNet152,mnist,Gauss-in,Thresh,,,,,,,,0,152,torch_example.ResNet152,4c123ee1abe27d736a1cfc4eb02d2735,4c123ee1abe27d736a1cfc4eb02d2735,4c123ee1abe27d736a1cfc4eb02d2735
ResNet34,mnist,Control,Thresh,0.986,0.09,0.1194029850746268,7.920180964904057,,11.489636462,0.007864946,6,34,torch_example.ResNet34,4c13685118008f0024645a28b739a4f2,4c13685118008f0024645a28b739a4f2,4c13685118008f0024645a28b739a4f2
ResNet152,mnist,Control,PGD,0.2815714285714286,0.15,1.0,24.91385179876492,155.601250139,3.411756668,0.029091232,3,152,torch_example.ResNet152,4c15459bd5799162f49e6777c9597cf9,4c15459bd5799162f49e6777c9597cf9,4c15459bd5799162f49e6777c9597cf9
ResNet18,mnist,Gauss-in,PGD,0.9905833333333334,0.09,0.0,46.34998800355349,,1.963323054,0.020750231,0,18,torch_example.ResNet18,4c1780d6e19214730d6a7d123cb40973,4c1780d6e19214730d6a7d123cb40973,4c1780d6e19214730d6a7d123cb40973
ResNet101,mnist,Control,Thresh,0.9827857142857144,0.06,0.6194029850746269,18.11648782449241,,5.188643677,0.020078837,9,101,torch_example.ResNet101,4c19e16c184a15879447a5a55ad20980,4c19e16c184a15879447a5a55ad20980,4c19e16c184a15879447a5a55ad20980
ResNet101,mnist,Conf,HSJ,0.8849285714285714,0.12,,37.4365476786243,107.781368328,2.350644102,0.020189833,9,101,torch_example.ResNet101,4c19efa4722327789c3ce95b2dff3a27,4c19efa4722327789c3ce95b2dff3a27,4c19efa4722327789c3ce95b2dff3a27
ResNet152,mnist,Control,PGD,,,1.0,,,,,4,152,torch_example.ResNet152,4c1b998a5ab0a5b2ad4814255ce5a6fb,4c1b998a5ab0a5b2ad4814255ce5a6fb,4c1b998a5ab0a5b2ad4814255ce5a6fb
ResNet34,mnist,Control,FGM,0.4477142857142857,0.15,0.1194029850746268,13.230687818431758,,6.424458136,0.073044628,7,34,torch_example.ResNet34,4c1cfdb07ddee21f7b0f03b50c3d03a9,4c1cfdb07ddee21f7b0f03b50c3d03a9,4c1cfdb07ddee21f7b0f03b50c3d03a9
ResNet18,mnist,Control,PGD,0.9913333333333332,0.14,0.0,67.15724985626787,,1.28057656,0.020608713,0,18,torch_example.ResNet18,4c1ecd3f03a2dd874a397b86c80997b0,4c1ecd3f03a2dd874a397b86c80997b0,4c1ecd3f03a2dd874a397b86c80997b0
ResNet101,mnist,Control,Pixel,0.0,0.12,0.6194029850746269,30.593831274783412,150.613189307,2.876396853,0.01992861,7,101,torch_example.ResNet101,4c1f5a91da71b403486f195301a44c9e,4c1f5a91da71b403486f195301a44c9e,4c1f5a91da71b403486f195301a44c9e
ResNet18,mnist,Control,FGM,0.1372857142857143,0.05,0.0,85.6771088835718,87.835041293,1.108814259,0.005394638,7,18,torch_example.ResNet18,4c1fa33c056159cedd8cf39e3a08f586,4c1fa33c056159cedd8cf39e3a08f586,4c1fa33c056159cedd8cf39e3a08f586
ResNet18,mnist,Gauss-in,PGD,0.8899166666666667,0.13,0.0909090909090909,34.0169564674803,,2.55754803,0.011405387,0,18,torch_example.ResNet18,4c208bfd6e50d27c6905820c62a8b24d,4c208bfd6e50d27c6905820c62a8b24d,4c208bfd6e50d27c6905820c62a8b24d
ResNet18,mnist,Control,HSJ,0.9713333333333334,0.09,0.0,66.20860054784983,,1.374443792,0.00827491,0,18,torch_example.ResNet18,4c2333bc55ea86ca1b583cbc790e489e,4c2333bc55ea86ca1b583cbc790e489e,4c2333bc55ea86ca1b583cbc790e489e
ResNet50,mnist,Gauss-in,FGM,0.0,0.05,,64.83188629529914,110.507108904,1.465328335,0.012296509,7,50,torch_example.ResNet50,4c242f46807a2154746ffc8ec5cd4a0c,4c242f46807a2154746ffc8ec5cd4a0c,4c242f46807a2154746ffc8ec5cd4a0c
ResNet18,mnist,FSQ,HSJ,0.9876666666666668,0.1,0.0666666666666666,76.72660226015155,185.689720689,1.172996032,0.006296399,0,18,torch_example.ResNet18,4c2c1d8eb03a8cdfef30f97d31ad0f97,4c2c1d8eb03a8cdfef30f97d31ad0f97,4c2c1d8eb03a8cdfef30f97d31ad0f97
ResNet18,mnist,Control,HSJ,0.4428333333333333,0.09,0.0,20.33736708434125,,4.474522175,0.011608259,0,18,torch_example.ResNet18,4c37b32d3f8b5f1ca411a7cb6a9d8e45,4c37b32d3f8b5f1ca411a7cb6a9d8e45,4c37b32d3f8b5f1ca411a7cb6a9d8e45
ResNet34,mnist,Control,Pixel,0.9978571428571428,0.06,0.1194029850746268,117.94126352681369,,0.797006893,0.00756641,5,34,torch_example.ResNet34,4c3962da5e21a85b2c24fc84a5021b25,4c3962da5e21a85b2c24fc84a5021b25,4c3962da5e21a85b2c24fc84a5021b25
ResNet18,mnist,Conf,Deep,0.9920833333333332,0.0,0.449438202247191,186.25055318043985,,0.536911157,0.008446532,0,18,torch_example.ResNet18,4c397ed8e2615f83086b06636500100d,4c397ed8e2615f83086b06636500100d,4c397ed8e2615f83086b06636500100d
ResNet50,mnist,FSQ,Thresh,0.9752857142857144,0.09,,33.8559588031288,,2.687857713,0.012540737,3,50,torch_example.ResNet50,4c3ab53ccae1e350e345a4d9f531fdf1,4c3ab53ccae1e350e345a4d9f531fdf1,4c3ab53ccae1e350e345a4d9f531fdf1
ResNet18,mnist,Conf,Deep,0.4580833333333333,0.0,0.449438202247191,90.5476024899982,,1.104391472,0.008171567,0,18,torch_example.ResNet18,4c3da3fd32532170026551d4eee9ad9f,4c3da3fd32532170026551d4eee9ad9f,4c3da3fd32532170026551d4eee9ad9f
ResNet18,mnist,Gauss-in,FGM,0.43675,0.07,0.0,80.729685523083,77.746471505,1.151992596,0.010753755,0,18,torch_example.ResNet18,4c3e00d40ed8f3d592c455c65baeae69,4c3e00d40ed8f3d592c455c65baeae69,4c3e00d40ed8f3d592c455c65baeae69
ResNet34,mnist,Control,HSJ,0.0,0.06,0.1194029850746268,11.083479489732976,,8.481091167,0.034059355,2,34,torch_example.ResNet34,4c3e65c1c807119b01c8f8214dcd8a14,4c3e65c1c807119b01c8f8214dcd8a14,4c3e65c1c807119b01c8f8214dcd8a14
ResNet18,mnist,Conf,PGD,0.9905833333333334,0.05,0.0,115.96720896062656,,0.819197089,0.011494727,0,18,torch_example.ResNet18,4c3f64b332ffa8898529a2ab976875f8,4c3f64b332ffa8898529a2ab976875f8,4c3f64b332ffa8898529a2ab976875f8
ResNet18,mnist,Control,HSJ,0.9901666666666666,0.12,0.0,20.89393011820359,,4.211749513,0.012096411,0,18,torch_example.ResNet18,4c3f96cbb44b2a11ac515e8521e3ade1,4c3f96cbb44b2a11ac515e8521e3ade1,4c3f96cbb44b2a11ac515e8521e3ade1
ResNet34,mnist,Conf,PGD,0.3610714285714286,0.11,,107.48275665305977,44.788145041,0.828039797,0.00792528,8,34,torch_example.ResNet34,4c4122dc78bcb6a339f9c946832e5d22,4c4122dc78bcb6a339f9c946832e5d22,4c4122dc78bcb6a339f9c946832e5d22
ResNet34,mnist,Control,Thresh,0.9829285714285714,0.12,0.1194029850746268,41.841227654293576,,2.103188767,0.007856356,2,34,torch_example.ResNet34,4c43009d2e6c62e520cdc97fc12e5232,4c43009d2e6c62e520cdc97fc12e5232,4c43009d2e6c62e520cdc97fc12e5232
ResNet18,mnist,Conf,PGD,0.9874166666666668,0.13,0.2247191011235954,92.78618718011585,,0.937639563,0.01138035,0,18,torch_example.ResNet18,4c43c9f3be78971d3976f9b5b3ef763d,4c43c9f3be78971d3976f9b5b3ef763d,4c43c9f3be78971d3976f9b5b3ef763d
ResNet152,mnist,FSQ,FGM,0.9754285714285714,0.09,,26.342676837547945,153.104916863,3.454470499,0.03053889,6,152,torch_example.ResNet152,4c4cd20f8b8c87d350ef8617fdb63ae7,4c4cd20f8b8c87d350ef8617fdb63ae7,4c4cd20f8b8c87d350ef8617fdb63ae7
ResNet18,mnist,FSQ,PGD,0.9695833333333334,0.1,0.2,97.950645149149,,0.918830089,0.016062451,0,18,torch_example.ResNet18,4c4dad2105108f0ced937d2bb7bcc115,4c4dad2105108f0ced937d2bb7bcc115,4c4dad2105108f0ced937d2bb7bcc115
ResNet18,mnist,Gauss-out,FGM,0.26775,0.09,1.0,113.01843253384664,,0.805178394,0.00784548,0,18,torch_example.ResNet18,4c5a764f393094744a7ec99e71834b40,4c5a764f393094744a7ec99e71834b40,4c5a764f393094744a7ec99e71834b40
ResNet18,mnist,FSQ,Deep,0.9895833333333334,0.08,0.4666666666666667,69.32559631144484,,1.327071167,0.015078108,0,18,torch_example.ResNet18,4c66f2d9648793dd101c13a24d070d3b,4c66f2d9648793dd101c13a24d070d3b,4c66f2d9648793dd101c13a24d070d3b
ResNet50,mnist,Gauss-out,FGM,0.1,0.11,,50.15592343862168,109.859414255,1.774466382,0.014846891,8,50,torch_example.ResNet50,4c6df7b52847ca9b4ea192c008145ca5,4c6df7b52847ca9b4ea192c008145ca5,4c6df7b52847ca9b4ea192c008145ca5
ResNet18,mnist,FSQ,Deep,0.86325,0.05,0.0666666666666666,102.29085307729936,,0.928724291,0.00840428,0,18,torch_example.ResNet18,4c6dfdc9c1c87b410da58785aa724c6c,4c6dfdc9c1c87b410da58785aa724c6c,4c6dfdc9c1c87b410da58785aa724c6c
ResNet101,mnist,Gauss-out,FGM,0.0,0.08,,16.963556555134847,202.103709305,5.423391003,0.046074862,2,101,torch_example.ResNet101,4c6e382a58ec74de3f431243a6323268,4c6e382a58ec74de3f431243a6323268,4c6e382a58ec74de3f431243a6323268
ResNet152,mnist,Gauss-out,Deep,,,,,,,,9,152,torch_example.ResNet152,4c706cdeb5de509a825ce3489b7add4d,4c706cdeb5de509a825ce3489b7add4d,4c706cdeb5de509a825ce3489b7add4d
ResNet18,mnist,Gauss-out,PGD,0.9040833333333332,0.08,0.0,104.92104996629617,,0.876849784,0.011161317,0,18,torch_example.ResNet18,4c7152f5cfaa9a1d8a17c01e45cdd12d,4c7152f5cfaa9a1d8a17c01e45cdd12d,4c7152f5cfaa9a1d8a17c01e45cdd12d
ResNet101,mnist,Control,Deep,0.0,0.11,0.6194029850746269,37.95838097844079,107.883431965,2.344673237,0.025279293,0,101,torch_example.ResNet101,4c727ef5543e737496da82b645faf75c,4c727ef5543e737496da82b645faf75c,4c727ef5543e737496da82b645faf75c
ResNet18,mnist,FSQ,FGM,0.97125,0.14,0.4666666666666667,33.26463685563765,,2.585328088,0.056648447,0,18,torch_example.ResNet18,4c7a9486481e6faa5db8836007b2de2e,4c7a9486481e6faa5db8836007b2de2e,4c7a9486481e6faa5db8836007b2de2e
