model_name,dataset,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model
ResNet101,cifar100,Conf,FGM,0.00875,0.0,1.0,0.8557991808303489,20763.127851252,116.849843094,0.973220691,7,1,101,torch_example.ResNet101,4f446db13ace22db51dd3f7dc34389a5,4f446db13ace22db51dd3f7dc34389a5,4f446db13ace22db51dd3f7dc34389a5
ResNet101,cifar100,Conf,FGM,0.119,0.01,0.2247191011235954,7.702273429298703,780.067960093,12.853347899,0.075418159,1,1,101,torch_example.ResNet101,5001de387e98f0e8df096f2f12777c6f,5001de387e98f0e8df096f2f12777c6f,5001de387e98f0e8df096f2f12777c6f
ResNet101,cifar100,Conf,PGD,0.01475,0.01,1.0,8.95188927714362,688.004058334,11.059118018,0.036336676,4,1,101,torch_example.ResNet101,5002eb09df154b84a298761274f768e3,5002eb09df154b84a298761274f768e3,5002eb09df154b84a298761274f768e3
ResNet101,cifar100,Conf,Deep,0.0870833333333333,0.03,0.2247191011235954,8.365089889369925,695.328310773,11.595810838,0.055408436,5,1,101,torch_example.ResNet101,514963481463aac063638ccabf0a4ab7,514963481463aac063638ccabf0a4ab7,514963481463aac063638ccabf0a4ab7
ResNet101,cifar100,Conf,FGM,0.0835833333333333,0.01,0.8988764044943821,0.8357054401455558,20630.108459552,118.462792324,0.975770677,4,1,101,torch_example.ResNet101,51d4218935e8c2f8b00003693c07307e,51d4218935e8c2f8b00003693c07307e,51d4218935e8c2f8b00003693c07307e
ResNet101,cifar100,Conf,Deep,0.0814166666666666,0.0,0.8988764044943821,0.8291141627325547,20742.589939336,120.610652302,0.968951238,6,1,101,torch_example.ResNet101,52fabc113244151a2d229c74ff09b186,52fabc113244151a2d229c74ff09b186,52fabc113244151a2d229c74ff09b186
ResNet101,cifar100,Conf,Pixel,0.1850833333333333,0.01,0.0,10.273078894983245,618.411927663,9.636838285,0.050166866,1,1,101,torch_example.ResNet101,535500ccdf807961427567736be31a5b,535500ccdf807961427567736be31a5b,535500ccdf807961427567736be31a5b
ResNet101,cifar100,Conf,FGM,0.1828333333333333,0.04,0.8988764044943821,0.8371579857116183,20349.063816438,114.673695573,0.995944592,2,1,101,torch_example.ResNet101,536b4cfee6b64ab80f8ef317721df00d,536b4cfee6b64ab80f8ef317721df00d,536b4cfee6b64ab80f8ef317721df00d
ResNet101,cifar100,Conf,PGD,0.0101666666666666,0.02,0.449438202247191,8.292414437560721,732.366395512,11.818029687,0.075352486,9,1,101,torch_example.ResNet101,539bc731023fe41c6364da0810521c6a,539bc731023fe41c6364da0810521c6a,539bc731023fe41c6364da0810521c6a
ResNet101,cifar100,Conf,PGD,0.01,0.01,0.0,0.8523176763615096,20919.489912514,116.153874014,0.989596857,0,1,101,torch_example.ResNet101,53caae16f361adb6cf649edd19b5cb73,53caae16f361adb6cf649edd19b5cb73,53caae16f361adb6cf649edd19b5cb73
ResNet101,cifar100,Conf,PGD,0.0101666666666666,0.01,0.449438202247191,9.52382480407408,721.824380801,10.394983322,0.059689404,4,1,101,torch_example.ResNet101,5459735bfb2a771af61c1af4f5202703,5459735bfb2a771af61c1af4f5202703,5459735bfb2a771af61c1af4f5202703
ResNet101,cifar100,Conf,Thresh,0.1024166666666666,0.02,0.449438202247191,9.662726945061154,632.679873281,10.142064508,0.023201261,0,1,101,torch_example.ResNet101,54868bf84494b2e9c15b19875abcb4dd,54868bf84494b2e9c15b19875abcb4dd,54868bf84494b2e9c15b19875abcb4dd
ResNet101,cifar100,Conf,Thresh,0.0858333333333333,0.02,0.0,9.575642345545113,626.623205347,10.23430037,0.040333323,8,1,101,torch_example.ResNet101,54a2d20c2286034f37ca3790c3cba63b,54a2d20c2286034f37ca3790c3cba63b,54a2d20c2286034f37ca3790c3cba63b
ResNet101,cifar100,Conf,FGM,0.1989166666666666,0.02,0.449438202247191,7.74930795874758,734.907162711,12.646290549,0.07359336,7,1,101,torch_example.ResNet101,55072d3ed786859fdf596358f8ff0bec,55072d3ed786859fdf596358f8ff0bec,55072d3ed786859fdf596358f8ff0bec
ResNet101,cifar100,Conf,FGM,0.0175833333333333,0.03,0.2247191011235954,7.930298667078965,772.216036718,12.231569588,0.054567423,0,1,101,torch_example.ResNet101,5593ee933a773446bfce57f6cdc03d56,5593ee933a773446bfce57f6cdc03d56,5593ee933a773446bfce57f6cdc03d56
ResNet101,cifar100,Conf,Thresh,0.041,0.0,1.0,9.6942457065209,621.065224483,10.315397714,0.032758887,7,1,101,torch_example.ResNet101,560a08e80d73477fcc174969c83f7e74,560a08e80d73477fcc174969c83f7e74,560a08e80d73477fcc174969c83f7e74
ResNet101,cifar100,Conf,Deep,0.01,0.01,1.0,9.10929519278478,689.655583301,10.868019743,0.099751181,8,1,101,torch_example.ResNet101,56c82d73cf1af51893e6095c8a9a9486,56c82d73cf1af51893e6095c8a9a9486,56c82d73cf1af51893e6095c8a9a9486
ResNet101,cifar100,Conf,FGM,0.01,0.02,0.2247191011235954,0.8579666671364198,20060.644473735,114.223551746,0.981473954,7,1,101,torch_example.ResNet101,57cb2ddc73b2be0478990be6cbaa5399,57cb2ddc73b2be0478990be6cbaa5399,57cb2ddc73b2be0478990be6cbaa5399
ResNet101,cifar100,Conf,FGM,0.1258333333333333,0.0,0.8988764044943821,0.8623443511193717,20389.192478302,115.962955947,1.009817519,5,1,101,torch_example.ResNet101,57ffe4ca78e942cad9f20ee3c5b30012,57ffe4ca78e942cad9f20ee3c5b30012,57ffe4ca78e942cad9f20ee3c5b30012
ResNet101,cifar100,Conf,HSJ,0.1929166666666666,0.0,0.449438202247191,9.833020086598149,634.0189553,10.169815491,0.058023905,4,1,101,torch_example.ResNet101,58b04bfb7e9546bd7bc3d4126a7f6faa,58b04bfb7e9546bd7bc3d4126a7f6faa,58b04bfb7e9546bd7bc3d4126a7f6faa
ResNet101,cifar100,Conf,PGD,0.0365,0.02,0.0,9.76701525021841,732.35661971,10.033771576,0.02407289,0,1,101,torch_example.ResNet101,58c6170b777d6c2f0a8cdae99dddc104,58c6170b777d6c2f0a8cdae99dddc104,58c6170b777d6c2f0a8cdae99dddc104
ResNet101,cifar100,Conf,Pixel,0.0094166666666666,0.02,0.0,9.786739555107202,620.6125986,10.0135494,0.023428753,2,1,101,torch_example.ResNet101,5aa445e19192a1d233d04ca5875f3b4f,5aa445e19192a1d233d04ca5875f3b4f,5aa445e19192a1d233d04ca5875f3b4f
ResNet101,cifar100,Conf,FGM,0.06975,0.01,0.2247191011235954,0.8439296676034127,21010.5652781,117.308353765,0.965785901,7,1,101,torch_example.ResNet101,5b1e0a39bb329e4ee5d27d0ec5fe6999,5b1e0a39bb329e4ee5d27d0ec5fe6999,5b1e0a39bb329e4ee5d27d0ec5fe6999
ResNet101,cifar100,Conf,Deep,0.0118333333333333,0.01,0.8988764044943821,0.85873982316062,20667.839457045,115.285209012,0.973786931,8,1,101,torch_example.ResNet101,5b69b6d99a3f319925785cab68a08f87,5b69b6d99a3f319925785cab68a08f87,5b69b6d99a3f319925785cab68a08f87
ResNet101,cifar100,Conf,Deep,0.0816666666666666,0.01,0.449438202247191,8.857982408023675,696.776248508,11.17635997,0.033680474,4,1,101,torch_example.ResNet101,5c89d2bae7c4755126998973d642b412,5c89d2bae7c4755126998973d642b412,5c89d2bae7c4755126998973d642b412
ResNet101,cifar100,Conf,HSJ,0.0136666666666666,0.0,1.0,0.841429693166527,21195.699823355,118.845342412,0.967180065,8,1,101,torch_example.ResNet101,5cc8744939068c5359f458e0301f5c52,5cc8744939068c5359f458e0301f5c52,5cc8744939068c5359f458e0301f5c52
ResNet101,cifar100,Conf,PGD,0.0103333333333333,0.02,0.449438202247191,8.93266463740073,683.303435907,10.970970475,0.076346872,2,1,101,torch_example.ResNet101,5d0b6e64320535be2b04c2734aa5b202,5d0b6e64320535be2b04c2734aa5b202,5d0b6e64320535be2b04c2734aa5b202
ResNet101,cifar100,Conf,PGD,0.01075,0.01,0.449438202247191,0.8502846408642395,21154.946668551,116.431598599,0.97438517,2,1,101,torch_example.ResNet101,5dc1ebbda00acc297bd5663097a87404,5dc1ebbda00acc297bd5663097a87404,5dc1ebbda00acc297bd5663097a87404
ResNet101,cifar100,Conf,FGM,0.0365833333333333,0.03,0.449438202247191,0.8299831682098525,21152.887472152,116.869839914,0.981864671,3,1,101,torch_example.ResNet101,608426d433a109afb898ede5774ee3cd,608426d433a109afb898ede5774ee3cd,608426d433a109afb898ede5774ee3cd
ResNet101,cifar100,Conf,PGD,0.1774166666666666,0.01,0.449438202247191,0.8204432953090457,20845.764037567,120.666474534,0.984390321,6,1,101,torch_example.ResNet101,61075512c43e510d0b07c9e031d6048e,61075512c43e510d0b07c9e031d6048e,61075512c43e510d0b07c9e031d6048e
ResNet101,cifar100,Conf,PGD,0.2051666666666666,0.0,1.0,0.8548397228731676,20917.366256377,116.980993424,0.992923398,5,1,101,torch_example.ResNet101,622840a3ea0624a16c2be7008f4ea87f,622840a3ea0624a16c2be7008f4ea87f,622840a3ea0624a16c2be7008f4ea87f
ResNet101,cifar100,Conf,FGM,0.0165833333333333,0.01,0.0,0.8597441049883899,20734.484499552,115.150542383,0.96606801,2,1,101,torch_example.ResNet101,6338b01686747a555348f234ad380f7f,6338b01686747a555348f234ad380f7f,6338b01686747a555348f234ad380f7f
ResNet101,cifar100,Conf,FGM,0.01,0.04,0.8988764044943821,0.8274657129444309,20852.950073966,116.016891695,0.988686785,6,1,101,torch_example.ResNet101,63609cd19dd88839714bb8b1a9d72f05,63609cd19dd88839714bb8b1a9d72f05,63609cd19dd88839714bb8b1a9d72f05
ResNet101,cifar100,Conf,HSJ,0.0123333333333333,0.01,0.0,9.91804731826982,633.536067528,9.981803557,0.04357748,7,1,101,torch_example.ResNet101,63db78399110cd5dc2085a5d209f534d,63db78399110cd5dc2085a5d209f534d,63db78399110cd5dc2085a5d209f534d
ResNet101,cifar100,Conf,FGM,0.0131666666666666,0.0,0.8988764044943821,8.460150135022253,787.538076366,11.820121204,0.074462239,6,1,101,torch_example.ResNet101,64cd0edfe2dd064e11957785b4aec800,64cd0edfe2dd064e11957785b4aec800,64cd0edfe2dd064e11957785b4aec800
ResNet101,cifar100,Conf,Deep,0.01325,0.02,0.2247191011235954,0.7424778318811001,20810.431864875,131.990472701,1.028326633,3,1,101,torch_example.ResNet101,6501aad0e9f7fc480a6543268636c3c3,6501aad0e9f7fc480a6543268636c3c3,6501aad0e9f7fc480a6543268636c3c3
ResNet101,cifar100,Conf,PGD,0.01125,0.01,1.0,0.8266226429096216,21448.576478761,119.764442517,0.97782855,1,1,101,torch_example.ResNet101,65100aa5bad19a7b4cf123823a41fb9d,65100aa5bad19a7b4cf123823a41fb9d,65100aa5bad19a7b4cf123823a41fb9d
ResNet101,cifar100,Conf,Deep,0.01,0.01,1.0,9.079641795716812,694.631910882,10.903513842,0.059297998,0,1,101,torch_example.ResNet101,6686c31f875626a725a305b49052bb01,6686c31f875626a725a305b49052bb01,6686c31f875626a725a305b49052bb01
ResNet101,cifar100,Conf,Deep,0.1136666666666666,0.02,0.8988764044943821,0.8385365952871816,21110.003639549,116.870272032,0.955588733,9,1,101,torch_example.ResNet101,67a97964a6b065acbd4f3a3def07a8bd,67a97964a6b065acbd4f3a3def07a8bd,67a97964a6b065acbd4f3a3def07a8bd
ResNet101,cifar100,Conf,Pixel,0.012,0.01,0.2247191011235954,12.69112000523147,605.790568613,7.800729956,0.054821731,5,1,101,torch_example.ResNet101,684328202ff629a95b8427643d54980a,684328202ff629a95b8427643d54980a,684328202ff629a95b8427643d54980a
ResNet101,cifar100,Conf,Deep,0.0139166666666666,0.02,0.2247191011235954,9.023941994631246,698.207329611,10.859998885,0.078752773,1,1,101,torch_example.ResNet101,6862bfc6f40c8e1132887138f79a1cce,6862bfc6f40c8e1132887138f79a1cce,6862bfc6f40c8e1132887138f79a1cce
ResNet101,cifar100,Conf,Deep,0.0898333333333333,0.01,0.8988764044943821,0.843654636467566,21028.66064605,117.34659625,0.978424517,6,1,101,torch_example.ResNet101,68705e70ab80f6d21b2bc260208142a4,68705e70ab80f6d21b2bc260208142a4,68705e70ab80f6d21b2bc260208142a4
ResNet101,cifar100,Conf,Pixel,0.0110833333333333,0.01,0.2247191011235954,17.76121610198418,633.633016229,5.573942653,0.05573293,2,1,101,torch_example.ResNet101,6a3849435f792203af630a31bd07040a,6a3849435f792203af630a31bd07040a,6a3849435f792203af630a31bd07040a
ResNet101,cifar100,Conf,Deep,0.01625,0.01,0.0,8.604592050395441,685.916655797,11.505484446,0.05940064,9,1,101,torch_example.ResNet101,6a4819f7d5a25ee4e935dca6d53aef8a,6a4819f7d5a25ee4e935dca6d53aef8a,6a4819f7d5a25ee4e935dca6d53aef8a
ResNet101,cifar100,Conf,Deep,0.0254166666666666,0.03,0.2247191011235954,0.8283138732597729,20967.432541829,117.105366856,0.996395218,5,1,101,torch_example.ResNet101,6a5d2d77d6d8d794243ebeedc0179864,6a5d2d77d6d8d794243ebeedc0179864,6a5d2d77d6d8d794243ebeedc0179864
ResNet101,cifar100,Conf,Thresh,0.01125,0.03,0.0,9.579984233724158,633.893126512,10.125277624,0.045268204,4,1,101,torch_example.ResNet101,6b08e024c9702e835b82c04968ed36c1,6b08e024c9702e835b82c04968ed36c1,6b08e024c9702e835b82c04968ed36c1
ResNet101,cifar100,Conf,Thresh,0.01,0.01,0.2247191011235954,9.865598700739158,635.678682416,10.034869956,0.023261827,0,1,101,torch_example.ResNet101,6b41a1c0a7a163cc15aa7aac994631b3,6b41a1c0a7a163cc15aa7aac994631b3,6b41a1c0a7a163cc15aa7aac994631b3
ResNet101,cifar100,Conf,PGD,0.01225,0.0,1.0,9.150831766239744,693.346877732,10.927968359,0.036133841,7,1,101,torch_example.ResNet101,6d323405d85e8fe1445961ae3e28b5ab,6d323405d85e8fe1445961ae3e28b5ab,6d323405d85e8fe1445961ae3e28b5ab
ResNet101,cifar100,Conf,FGM,0.1874166666666666,0.0,0.0,0.8534065430562245,20839.905536431,117.177447037,0.966278415,8,1,101,torch_example.ResNet101,6d701293ac6befb4c81cbed35ada3be7,6d701293ac6befb4c81cbed35ada3be7,6d701293ac6befb4c81cbed35ada3be7
ResNet101,cifar100,Conf,FGM,0.0130833333333333,0.01,0.449438202247191,0.8772353779610039,20181.282885636,112.854545641,0.956845481,3,1,101,torch_example.ResNet101,6d83c4c92068e18fc82d9a28ff28350e,6d83c4c92068e18fc82d9a28ff28350e,6d83c4c92068e18fc82d9a28ff28350e
ResNet101,cifar100,Conf,PGD,0.0224166666666666,0.0,0.8988764044943821,8.898310258434492,696.951380876,11.238088704,0.087200762,2,1,101,torch_example.ResNet101,6df0bc5ceb08c724138011e1f4dcc6af,6df0bc5ceb08c724138011e1f4dcc6af,6df0bc5ceb08c724138011e1f4dcc6af
ResNet101,cifar100,Conf,Thresh,0.1323333333333333,0.0,0.2247191011235954,9.687933535661491,624.067784156,10.322118709,0.033573808,6,1,101,torch_example.ResNet101,6eaf0d4f7c50a79a4b599ba4daa46805,6eaf0d4f7c50a79a4b599ba4daa46805,6eaf0d4f7c50a79a4b599ba4daa46805
ResNet101,cifar100,Conf,Thresh,0.0,0.01,0.449438202247191,10.104418445788484,626.207214593,9.797694002,0.023334368,6,1,101,torch_example.ResNet101,70e27cac414fd3b5b0108aa60e0fd0a0,70e27cac414fd3b5b0108aa60e0fd0a0,70e27cac414fd3b5b0108aa60e0fd0a0
ResNet101,cifar100,Conf,HSJ,0.13125,0.01,1.0,0.8298513855546366,20945.649466636,119.298469248,0.998218214,5,1,101,torch_example.ResNet101,70f1d333784c33e87ccba84a432236c5,70f1d333784c33e87ccba84a432236c5,70f1d333784c33e87ccba84a432236c5
ResNet101,cifar100,Conf,HSJ,0.1175,0.03,0.449438202247191,9.558732348220447,632.489546576,10.147789107,0.06623319,6,1,101,torch_example.ResNet101,716e5cc0396e26e4525ed3f354186b46,716e5cc0396e26e4525ed3f354186b46,716e5cc0396e26e4525ed3f354186b46
ResNet101,cifar100,Conf,HSJ,0.0825833333333333,0.0,0.449438202247191,11.323949907044078,637.439302986,8.830840901,0.037227939,9,1,101,torch_example.ResNet101,722a0f89a07ed574a92143fa62c4fed2,722a0f89a07ed574a92143fa62c4fed2,722a0f89a07ed574a92143fa62c4fed2
ResNet101,cifar100,Conf,Deep,0.0885833333333333,0.01,1.0,0.8508987434931777,20465.495923404,116.347568682,1.022918375,8,1,101,torch_example.ResNet101,728e5627731b35f4287a4c3be26fa50a,728e5627731b35f4287a4c3be26fa50a,728e5627731b35f4287a4c3be26fa50a
ResNet101,cifar100,Conf,HSJ,0.0158333333333333,0.0,0.8988764044943821,11.209374664034724,638.641085064,8.921104254,0.04173429,6,1,101,torch_example.ResNet101,73221f9073143a5ff1fce27c08735371,73221f9073143a5ff1fce27c08735371,73221f9073143a5ff1fce27c08735371
ResNet101,cifar100,Conf,PGD,0.0144166666666666,0.01,1.0,11.028033549236367,701.338959749,8.977121765,0.066468381,0,1,101,torch_example.ResNet101,7348f9f9f7ba2b1946dd7ec941fed023,7348f9f9f7ba2b1946dd7ec941fed023,7348f9f9f7ba2b1946dd7ec941fed023
ResNet101,cifar100,Conf,PGD,0.1110833333333333,0.01,0.449438202247191,8.945176872359298,669.861637077,11.067416711,0.095023988,4,1,101,torch_example.ResNet101,737aa84b66b215a3b40cdfa3fc213971,737aa84b66b215a3b40cdfa3fc213971,737aa84b66b215a3b40cdfa3fc213971
ResNet101,cifar100,Conf,HSJ,0.0804166666666666,0.02,0.0,9.77257439770792,634.431847009,10.028063846,0.048974829,7,1,101,torch_example.ResNet101,739d2ce90ca20d82a52d4be7b09e3328,739d2ce90ca20d82a52d4be7b09e3328,739d2ce90ca20d82a52d4be7b09e3328
ResNet101,cifar100,Conf,FGM,0.01,0.0,1.0,0.8779641475637435,20473.677293264,113.899867412,0.968285336,6,1,101,torch_example.ResNet101,73cf08bc1e1919f471985d7947893d5a,73cf08bc1e1919f471985d7947893d5a,73cf08bc1e1919f471985d7947893d5a
ResNet101,cifar100,Conf,HSJ,0.0846666666666666,0.01,1.0,0.8473029946340052,21110.868457546,116.841319607,1.007779029,2,1,101,torch_example.ResNet101,74a7a0ec74603c37f25ea3aa391b59da,74a7a0ec74603c37f25ea3aa391b59da,74a7a0ec74603c37f25ea3aa391b59da
ResNet101,cifar100,Conf,Deep,0.0991666666666666,0.01,0.8988764044943821,9.741147734431625,700.397401971,10.163073459,0.065743752,5,1,101,torch_example.ResNet101,7588e91aeeb9a7f0c0decfc78f747754,7588e91aeeb9a7f0c0decfc78f747754,7588e91aeeb9a7f0c0decfc78f747754
ResNet101,cifar100,Conf,Pixel,0.0130833333333333,0.0,0.0,9.794628062544318,620.210546424,10.209678138,0.024106697,5,1,101,torch_example.ResNet101,76be7f9b5ba642c46046c6737c89f780,76be7f9b5ba642c46046c6737c89f780,76be7f9b5ba642c46046c6737c89f780
ResNet101,cifar100,Conf,FGM,0.0836666666666666,0.01,0.0,0.867676059474566,21588.18127358,114.097881253,0.967161698,3,1,101,torch_example.ResNet101,770bcbe90ec2b83d0c1aac6737df7c8e,770bcbe90ec2b83d0c1aac6737df7c8e,770bcbe90ec2b83d0c1aac6737df7c8e
ResNet101,cifar100,Conf,FGM,0.0886666666666666,0.01,0.8988764044943821,0.8647612347341186,21461.737300315,114.482467557,0.963814639,8,1,101,torch_example.ResNet101,778c36f118c8e55e6a14ad6ece3ed211,778c36f118c8e55e6a14ad6ece3ed211,778c36f118c8e55e6a14ad6ece3ed211
ResNet101,cifar100,Conf,FGM,0.0096666666666666,0.02,0.0,0.8310319859999521,20683.854666776,117.925665499,0.957592693,4,1,101,torch_example.ResNet101,77b43bde855ac8aa228cc7e5dbf0a180,77b43bde855ac8aa228cc7e5dbf0a180,77b43bde855ac8aa228cc7e5dbf0a180
ResNet101,cifar100,Conf,HSJ,0.01075,0.02,0.0,0.8501535047946989,21198.541807041,115.273299995,0.966478497,3,1,101,torch_example.ResNet101,77f9ce210de1fdabae3943fef2b5adfd,77f9ce210de1fdabae3943fef2b5adfd,77f9ce210de1fdabae3943fef2b5adfd
ResNet101,cifar100,Conf,FGM,0.13875,0.01,0.2247191011235954,0.8489115473816685,20962.597169806,116.619923837,0.978850866,7,1,101,torch_example.ResNet101,78d746eb9526694ba477ad74925f3cca,78d746eb9526694ba477ad74925f3cca,78d746eb9526694ba477ad74925f3cca
ResNet101,cifar100,Conf,FGM,0.01,0.0,0.449438202247191,0.8513680566704371,20790.923850079,117.458012685,0.979951787,5,1,101,torch_example.ResNet101,7915edd10f2d1e3cb2d6d181ad59fdab,7915edd10f2d1e3cb2d6d181ad59fdab,7915edd10f2d1e3cb2d6d181ad59fdab
ResNet101,cifar100,Conf,HSJ,0.098,0.01,0.449438202247191,11.087061645561969,638.208049403,8.929327099,0.023539681,0,1,101,torch_example.ResNet101,7d026fc5247f2eadac27f28629276e42,7d026fc5247f2eadac27f28629276e42,7d026fc5247f2eadac27f28629276e42
ResNet101,cifar100,Conf,FGM,0.009,0.01,0.449438202247191,0.8601451467563421,20617.715787971,115.096853564,0.975846443,9,1,101,torch_example.ResNet101,7e40328cfead0d343b8d6bca8e82b83b,7e40328cfead0d343b8d6bca8e82b83b,7e40328cfead0d343b8d6bca8e82b83b
ResNet101,cifar100,Conf,FGM,0.0783333333333333,0.01,0.0,0.8599474100790924,20746.328223238,115.123318984,0.968821984,5,1,101,torch_example.ResNet101,7e8c8298d16b77be7a7f7297a3346ac8,7e8c8298d16b77be7a7f7297a3346ac8,7e8c8298d16b77be7a7f7297a3346ac8
ResNet101,cifar100,Conf,Pixel,0.0110833333333333,0.0,0.8988764044943821,9.805562510286954,628.223213599,10.19829305,0.023431185,8,1,101,torch_example.ResNet101,7e9401d6514192557287d2fbcbc2d7f0,7e9401d6514192557287d2fbcbc2d7f0,7e9401d6514192557287d2fbcbc2d7f0
ResNet101,cifar100,Conf,PGD,0.0105833333333333,0.01,0.8988764044943821,10.946177726821674,680.920997584,9.044252932,0.041902492,0,1,101,torch_example.ResNet101,7feba3e5f86d3fcf43725eb0f5e0f5c1,7feba3e5f86d3fcf43725eb0f5e0f5c1,7feba3e5f86d3fcf43725eb0f5e0f5c1
ResNet101,cifar100,Conf,FGM,0.0163333333333333,0.01,0.449438202247191,0.8546456170945151,20950.730149401,115.837486345,0.98670799,8,1,101,torch_example.ResNet101,803e1878806b90a675a48d1c73bfd02b,803e1878806b90a675a48d1c73bfd02b,803e1878806b90a675a48d1c73bfd02b
ResNet101,cifar100,Conf,HSJ,0.01,0.0,0.0,0.8478729817553564,21277.842515987,117.942194352,0.95040539,6,1,101,torch_example.ResNet101,80602914b68ecaa3ca30f035bac5c2b9,80602914b68ecaa3ca30f035bac5c2b9,80602914b68ecaa3ca30f035bac5c2b9
ResNet101,cifar100,Conf,PGD,0.0155833333333333,0.01,0.8988764044943821,0.8475359267274113,21331.15191355,116.809207584,0.988935245,5,1,101,torch_example.ResNet101,807b1268aaa669a0c9b38f85a2b7a751,807b1268aaa669a0c9b38f85a2b7a751,807b1268aaa669a0c9b38f85a2b7a751
ResNet101,cifar100,Conf,PGD,0.0119166666666666,0.01,0.8988764044943821,7.883906482121917,724.432086198,12.557226576,0.12283422,8,1,101,torch_example.ResNet101,80e19abf7b7d8ef717725bc63438352c,80e19abf7b7d8ef717725bc63438352c,80e19abf7b7d8ef717725bc63438352c
ResNet101,cifar100,Conf,Deep,0.01175,0.0,0.0,8.922217984857673,700.038152525,11.207975435,0.09530919,0,1,101,torch_example.ResNet101,81090d3778d8cb5b09aa40064e2fa630,81090d3778d8cb5b09aa40064e2fa630,81090d3778d8cb5b09aa40064e2fa630
ResNet101,cifar100,Conf,PGD,0.0169166666666666,0.02,0.449438202247191,0.8426245547323956,21058.667093894,116.303280565,0.969257448,3,1,101,torch_example.ResNet101,810939b7e6d1c0cbfbaf3e5ea820b6ee,810939b7e6d1c0cbfbaf3e5ea820b6ee,810939b7e6d1c0cbfbaf3e5ea820b6ee
ResNet101,cifar100,Conf,FGM,0.01575,0.0,0.449438202247191,8.766867756678302,761.744250208,11.406582462,0.064820255,8,1,101,torch_example.ResNet101,8232e54471aa0c00e36a083681b58b19,8232e54471aa0c00e36a083681b58b19,8232e54471aa0c00e36a083681b58b19
ResNet101,cifar100,Conf,Deep,0.0105833333333333,0.02,0.8988764044943821,0.8591831295447566,20043.492608215,114.061829929,0.954117889,6,1,101,torch_example.ResNet101,839198b5f40bdda4c5744539c579172d,839198b5f40bdda4c5744539c579172d,839198b5f40bdda4c5744539c579172d
ResNet101,cifar100,Conf,PGD,0.011,0.0,1.0,9.280108928107122,720.560760504,10.775735584,0.06655661,1,1,101,torch_example.ResNet101,83a109be0298ecc920a1c64ee4e73f7e,83a109be0298ecc920a1c64ee4e73f7e,83a109be0298ecc920a1c64ee4e73f7e
ResNet101,cifar100,Conf,PGD,0.0959166666666666,0.01,1.0,9.726901553997148,697.400480928,10.177958464,0.042364074,7,1,101,torch_example.ResNet101,84a54c67a0b56808b2379e5885a5fbed,84a54c67a0b56808b2379e5885a5fbed,84a54c67a0b56808b2379e5885a5fbed
ResNet101,cifar100,Conf,HSJ,0.0169166666666666,0.02,0.2247191011235954,9.682379154197866,633.152617596,10.121479281,0.071276185,3,1,101,torch_example.ResNet101,851b3fa260a092896929132f9b6bbc1d,851b3fa260a092896929132f9b6bbc1d,851b3fa260a092896929132f9b6bbc1d
ResNet101,cifar100,Conf,FGM,0.0590833333333333,0.03,0.2247191011235954,7.950410832029206,758.284872426,12.20062737,0.047799735,6,1,101,torch_example.ResNet101,853da30c787f633e9f53140aacc580ee,853da30c787f633e9f53140aacc580ee,853da30c787f633e9f53140aacc580ee
